porcentaje de bosque;area cuenca ha;pendiente;temperatura promedio mensual;precipitacion promedio anual;indice;pendienteRegulacion;altitud;wyield;ws;dep;serie;region
35.30201342;133.2;2.466713996;24.93191937;2847.487056;114.2105032;-2.538458464;4.448465347;2608.875168;42;mag;humedo;1
60.70983811;287.312;11.08605482;26.97310222;2514.691658;93.22960471;-0.649499191;100.6964645;1850.943337;43;mag;humedo;1
53.00859599;125.195;10.06595093;27.74561773;2514.691658;90.63383206;-0.72067802;69.83176422;1843.459147;44;mag;humedo;1
61.85852982;64.8529;6.728868813;27.45300685;2514.691658;91.59986267;-0.884443489;32.4177475;1818.407561;45;mag;humedo;1
29.55346651;152.02;7.823749553;28.65378014;4966.764523;173.3371478;-2.401944006;43.42372513;3981.364277;46;mag;humedo;1
71.92542772;24486.6;22.81159397;26.19384482;5603.336512;213.9180617;-1.530750122;969.9979858;4396.774146;47;mag;humedo;1
20.18716578;134.274;6.255715421;28.6034628;4689.978676;163.9654159;-2.205394223;22.20349121;3811.425802;48;mag;humedo;1
79.7056275;7432.77;18.97119928;27.65863756;6207.703581;224.4399627;-1.477734029;377.1217957;5084.480455;49;mag;humedo;1
72.59796723;3108.87;12.42206765;29.00506328;5760.623911;198.6075278;-1.509075054;126.2029572;4583.540699;50;mag;humedo;1
28.66593164;243.357;4.413221836;28.35395327;5044.674456;177.9178518;-2.068624677;18.61641502;3996.226387;51;mag;humedo;1
68.735363;76.2593;3.595039032;27.02229958;5021.440506;185.8258025;-1.394406102;17.79943466;4011.123536;52;mag;humedo;1
69.09901455;382.937;5.252593736;28.55929863;5005.350129;175.2616615;-1.337970526;27.18626404;3834.246598;53;mag;humedo;1
57.75634524;52653.4;31.02019888;24.62512635;6589.264268;267.5829628;-1.55428232;2206.881592;5361.283171;54;mag;humedo;1
61.68831169;275.157;4.974471134;28.70893731;4971.719106;173.1767028;-1.041324579;18.18496895;3977.686364;55;mag;humedo;1
54.95102215;1681.57;2.99641058;29.92429094;3702.434799;123.7267345;-0.479537943;11.54356575;2291.716062;56;mag;humedo;1
39.04218205;281.728;2.830718536;29.22952981;3818.468901;130.63737;-0.508252414;10.14669609;2636.642087;57;mag;humedo;1
77.93600316;14541.2;20.35458525;27.4656648;5834.008443;212.4109679;-1.518414956;544.4970093;4684.115369;58;mag;humedo;1
60.25137471;113.735;18.6261968;28.86940222;49.80583247;1.725211769;0.630415383;111.6929932;11.59823486;59;mag;humedo;1
59.5740854;2486.34;8.580195009;29.82598618;5347.644782;179.2948186;-1.51778695;86.04081726;4141.702507;60;mag;humedo;1
54.55617315;531.48;7.847954885;29.21293801;5017.24263;171.7472795;-1.345447301;42.59077072;3949.706586;61;mag;humedo;1
46.26076742;455.995;13.834445;32.04419913;3903.018199;121.8010843;-1.42495605;185.3405151;3031.112764;62;mag;humedo;1
63.21099322;514.963;2.741735169;30.06547202;3818.468901;127.0051206;-0.400672156;11.75359058;2832.465124;63;mag;humedo;1
74.12873847;3909.21;16.84813604;29.71011881;270.5499881;9.106324679;-0.490776306;219.7293396;122.0335097;64;mag;humedo;1
69.85724859;107567;12.89750961;28.90209191;4458.414166;154.2592204;-1.223117945;417.8381653;3182.663117;65;mag;humedo;1
19.14580265;60.652;3.244646302;28.14272431;4618.594671;164.1132756;-1.819196682;10.54954052;3658.706922;66;mag;humedo;1
81.96158447;93583.7;25.493498;23.60356322;7014.10331;297.1629006;-1.736538661;1238.994385;5886.453985;67;mag;humedo;1
59.2159825;11373.1;11.83949875;29.4186979;5084.19618;172.821931;-1.5125977;210.1738129;3913.083335;68;mag;humedo;1
69.45254967;1288.99;7.806180782;29.23351053;5086.031781;173.9795081;-1.577604722;48.6173172;3901.489232;69;mag;humedo;1
70.38346478;328.504;21.23173375;28.74464406;49.81232978;1.732925608;-0.151577728;217.8481445;13.63453496;70;mag;humedo;1
90.87837838;237.818;18.2933839;29.12598157;68.25916325;2.343583274;-0.223887015;115.3111343;21.16461208;71;mag;humedo;1
86.1829653;141.533;23.1358122;26.77012739;220.3232815;8.230191747;-0.235626767;184.4797363;91.10666404;72;mag;humedo;1
88.53598015;180.096;26.16151837;26.38185295;885.6457153;33.57026199;-0.551978501;198.1513824;531.1511166;73;mag;humedo;1
58.39544762;2233.67;15.5513137;21.96982257;712.0504929;32.41038887;-0.260452142;124.3262939;690.5937578;1;mag;medio;1
58.2244625;2609.13;16.35176473;16.80542687;796.536116;47.3975533;-0.575646488;199.3056488;872.5080148;2;mag;medio;1
96.33451784;1839.48;22.50852336;26.98535025;1552.108894;57.5167222;-0.543962295;282.6759033;1085.415223;3;mag;medio;1
90.45801527;116.904;18.88632537;24.71414578;1128.529389;45.66329741;-0.42;90.71265411;1042.222641;4;mag;medio;1
95.44275057;552.508;29.32316872;26.01472557;1480.631406;56.91512685;-0.552275252;356.0485229;1056.299398;5;mag;medio;1
99.44762281;454.221;16.35392553;25.73476023;1453.579306;56.4831105;-0.600473697;291.6380005;1128.599053;6;mag;medio;1
68.945416;506.479;17.51874796;30.97968268;1644.356471;53.07854466;-1.554052858;340.9047852;940.0078194;7;mag;medio;1
42.90527892;239.191;10.84045562;32.6289051;1062.862598;32.5742649;-1.417884721;161.2260742;563.3756084;8;mag;medio;1
45.42217701;352.056;9.784909296;32.21786362;1145.273143;35.54776805;-1.372221584;206.032547;637.733469;9;mag;medio;1
96.80762852;862.69;16.33090684;26.21365202;1617.820429;61.71671264;-0.592554069;292.1696167;1147.863137;10;mag;medio;1
99.45770065;165.11;16.83340612;25.74404957;1432.268167;55.63492113;-0.572814211;239.9463043;1038.096672;11;mag;medio;1
98.41772152;141.732;19.10988928;25.72756508;1137.934335;44.23016058;-0.680030403;169.9595184;1032.099335;12;mag;medio;1
98.76698541;355.216;23.40239709;25.77778276;1404.540639;54.48647978;-0.587952864;299.11203;1094.571832;13;mag;medio;1
45.3612424;662.91;20.62576522;31.09444822;1314.21093;42.26513108;-0.552647068;193.797348;869.0934715;14;mag;medio;1
1.851851852;1077.55;8.017835318;34.7392878;841.3437967;24.21879808;-1.137848471;39.98752213;875.2934233;15;mag;medio;1
86.14718615;1240.99;19.98097538;29.19299777;1931.412924;66.16014358;-1.530636609;471.5527954;1166.841549;16;mag;medio;1
46.80966603;329.953;10.85415221;31.96636009;1187.475156;37.14764999;-1.357329274;154.2775574;584.8787673;17;mag;medio;1
80.04764741;902.207;19.40970592;29.20794298;1945.340617;66.60313662;-1.467573778;458.1565247;1174.323835;18;mag;medio;1
55.26315789;85.0397;10.61029176;30.53550726;846.175;27.71118203;-1.175078588;75.25652313;288.7370066;19;mag;medio;1
90.08082292;121.854;16.6466129;30.00747773;944.0130419;31.45925994;-0.973666619;172.2913208;324.3336012;20;mag;medio;1
40.05883795;365.441;10.77800004;30.71791371;1122.409291;36.53924227;-1.410606732;106.4024506;524.3668025;21;mag;medio;1
9.356725146;30.4216;3.254964521;29.75179389;660.4293677;22.19796797;-0.470129095;32.1782608;192.3847085;22;mag;medio;1
31.68155971;110.083;8.17255029;32.86413041;905.4140942;27.55022217;-1.347683872;95.64479828;431.7937652;23;mag;medio;1
82.57209726;16016.2;20.10138387;26.16843976;2207.584419;84.36056712;-1.211319758;658.5025635;1562.529141;24;mag;medio;1
99.18219855;471.038;14.29668771;26.23626301;1416.455687;53.98846956;-0.578781118;167.426239;1094.430171;25;mag;medio;1
96.39321075;126.289;10.80638633;23.49358234;1169.252829;49.76903105;-0.519970129;79.23431396;1012.755809;26;mag;medio;1
98.68073879;67.911;8.127407025;26.32584527;1224.987797;46.53175556;-0.772562618;44.48976135;1436.682128;27;mag;medio;1
91.87935035;39.0318;7.348478386;26.37998842;528.5710919;20.03682047;-1.328056125;37.89009094;2697.404412;28;mag;medio;1
63.54344123;210.262;11.24539389;27.25880414;1454.3214;53.35235517;-0.664951119;96.75514221;1161.501972;29;mag;medio;1
60.31837629;15352.1;14.7593382;30.31685315;1659.519947;54.73918876;-1.474705896;435.1221924;1076.547525;30;mag;medio;1
78.65188455;13182.4;18.85614968;28.10227473;2001.549289;71.2237464;-1.544242461;735.8064575;1297.153468;31;mag;medio;1
88.37673598;12279.4;26.42387391;26.34523089;2569.073921;97.51571096;-1.673439798;969.2286987;1762.859644;32;mag;medio;1
83.90048181;10659.6;21.99188195;27.03132949;2355.459856;87.13814304;-1.590775057;865.6849976;1588.293371;33;mag;medio;1
38.78143133;463.101;13.04181588;32.20558891;1059.128723;32.8864883;-1.314103793;196.9779968;526.9080271;34;mag;medio;1
68.8314922;68838.9;28.94695487;21.46597539;2087.451403;97.24465648;-1.70810305;2098.393311;1354.351906;35;mag;medio;1
88.68684034;26644.8;25.83476474;24.95109826;2560.443936;102.6184863;-1.676363958;819.6772461;1814.796188;36;mag;medio;1
87.58819253;6277.98;22.3212098;26.05786305;2501.954646;96.01534251;-1.516910012;681.8250122;1777.231285;37;mag;medio;1
87.51561416;1289.01;21.33185347;26.60975539;1787.184293;67.16274789;-1.339900005;269.6814575;1184.007254;38;mag;medio;1
93.68874951;683.811;18.24714276;26.72101178;1640.92957;61.40970946;-1.252695421;214.8296967;1150.900231;39;mag;medio;1
69.33207902;95.6243;15.98739071;26.45541548;958.2107244;36.21983277;-0.761709521;132.7545471;1203.634567;40;mag;medio;1
36.54066438;155.921;10.66338388;26.87159745;831.0351518;30.92615365;-0.84373916;57.73816299;1166.645786;41;mag;medio;1
35.30201342;133.2;2.466713996;24.57636727;87.57517827;3.563389874;-2.538458464;4.448465347;4406.134688;42;mag;medio;1
60.70983811;287.312;11.08605482;26.53290928;1593.223576;60.04707434;-0.649499191;100.6964645;1279.502104;43;mag;medio;1
53.00859599;125.195;10.06595093;27.31624945;1494.836005;54.72332532;-0.72067802;69.83176422;1171.252654;44;mag;medio;1
61.85852982;64.8529;6.728868813;27.23495465;1000.570562;36.73846991;-0.884443489;32.4177475;1337.612754;45;mag;medio;1
29.55346651;152.02;7.823749553;28.19821218;1115.319624;39.55284884;-2.401944006;43.42372513;926.4102456;46;mag;medio;1
71.92542772;24486.6;22.81159397;25.61758074;1644.820724;64.20671572;-1.530750122;969.9979858;954.9086599;47;mag;medio;1
20.18716578;134.274;6.255715421;28.27752392;994.7870989;35.17942737;-2.205394223;22.20349121;1084.258056;48;mag;medio;1
79.7056275;7432.77;18.97119928;27.02748068;1803.900051;66.74318159;-1.477734029;377.1217957;1127.711328;49;mag;medio;1
72.59796723;3108.87;12.42206765;28.53551092;1607.346232;56.32792896;-1.509075054;126.2029572;914.7003991;50;mag;medio;1
28.66593164;243.357;4.413221836;28.12578608;1273.452132;45.27703256;-2.068624677;18.61641502;902.5511623;51;mag;medio;1
68.735363;76.2593;3.595039032;26.64870029;1309.55445;49.14140035;-1.394406102;17.79943466;918.1518987;52;mag;medio;1
69.09901455;382.937;5.252593736;28.09910965;1300.984749;46.29985665;-1.337970526;27.18626404;897.1823944;53;mag;medio;1
57.75634524;52653.4;31.02019888;22.97630451;1937.115341;84.30926479;-1.55428232;2206.881592;1216.085275;54;mag;medio;1
61.68831169;275.157;4.974471134;28.28537123;1287.525731;45.51913852;-1.041324579;18.18496895;933.9570433;55;mag;medio;1
54.95102215;1681.57;2.99641058;30.195968;1103.319594;36.53863967;-0.479537943;11.54356575;445.8061841;56;mag;medio;1
39.04218205;281.728;2.830718536;29.11549649;905.6984147;31.10709155;-0.508252414;10.14669609;816.274241;57;mag;medio;1
77.93600316;14541.2;20.35458525;27.01637958;1732.082426;64.11230717;-1.518414956;544.4970093;1040.64264;58;mag;medio;1
60.25137471;113.735;18.6261968;29.5394333;461.8565581;15.63525452;0.630415383;111.6929932;527.5396796;59;mag;medio;1
59.5740854;2486.34;8.580195009;29.54636335;1450.374258;49.08808034;-1.51778695;86.04081726;839.5128507;60;mag;medio;1
54.55617315;531.48;7.847954885;29.3825669;1309.830049;44.57847585;-1.345447301;42.59077072;884.3219033;61;mag;medio;1
46.26076742;455.995;13.834445;31.95276014;1121.867451;35.11018911;-1.42495605;185.3405151;626.2074564;62;mag;medio;1
63.21099322;514.963;2.741735169;29.99900481;1142.497913;38.08452714;-0.400672156;11.75359058;788.8186603;63;mag;medio;1
74.12873847;3909.21;16.84813604;30.10429115;1401.760567;46.56348027;-0.490776306;219.7293396;945.0675523;64;mag;medio;1
69.85724859;107567;12.89750961;28.81213903;1262.399971;43.81486463;-1.223117945;417.8381653;569.9095965;65;mag;medio;1
19.14580265;60.652;3.244646302;27.72450057;148.3263186;5.350008677;-1.819196682;10.54954052;1042.933652;66;mag;medio;1
81.96158447;93583.7;25.493498;22.97328089;2269.731696;98.79876134;-1.736538661;1238.994385;1629.073158;67;mag;medio;1
59.2159825;11373.1;11.83949875;29.19227925;1384.833282;47.43834047;-1.5125977;210.1738129;770.2050867;68;mag;medio;1
69.45254967;1288.99;7.806180782;28.79186574;1369.052661;47.54998072;-1.577604722;48.6173172;841.6047329;69;mag;medio;1
70.38346478;328.504;21.23173375;29.18317764;979.1539978;33.55200074;-0.151577728;217.8481445;602.8805974;70;mag;medio;1
90.87837838;237.818;18.2933839;29.62765768;721.4101592;24.3492134;-0.223887015;115.3111343;557.8893866;71;mag;medio;1
86.1829653;141.533;23.1358122;27.0563807;1292.840142;47.78318861;-0.235626767;184.4797363;809.6628549;72;mag;medio;1
88.53598015;180.096;26.16151837;26.23567039;1178.615757;44.92417153;-0.551978501;198.1513824;957.8357143;73;mag;medio;1
0;2233.67;15.5513137;21.5338565;234.5138165;10.89046992;-0.260452142;124.3262939;126.0095676;1;mag;mosaico humedo;1
0;2609.13;16.35176473;16.73777108;450.2222794;26.89858029;-0.575646488;199.3056488;291.8748714;2;mag;mosaico humedo;1
0;1839.48;22.50852336;27.29382811;815.2664935;29.86999442;-0.543962295;282.6759033;477.9286132;3;mag;mosaico humedo;1
0;116.904;18.88632537;24.92087722;466.8923092;18.73498694;-0.42;90.71265411;247.0679866;4;mag;mosaico humedo;1
0;552.508;29.32316872;26.46074052;885.6457153;33.47017876;-0.552275252;356.0485229;530.005955;5;mag;mosaico humedo;1
0;454.221;16.35392553;26.19066886;1316.782922;50.27679626;-0.600473697;291.6380005;858.4320379;6;mag;mosaico humedo;1
0;506.479;17.51874796;31.34444889;2578.128476;82.25151717;-1.554052858;340.9047852;1868.891686;7;mag;mosaico humedo;1
0;239.191;10.84045562;33.00109403;3824.334835;115.8850925;-1.417884721;161.2260742;3078.775927;8;mag;mosaico humedo;1
0;352.056;9.784909296;32.63018594;3433.833282;105.2348671;-1.372221584;206.032547;2769.921414;9;mag;mosaico humedo;1
0;862.69;16.33090684;26.66162622;1492.628794;55.98416171;-0.592554069;292.1696167;996.0085251;10;mag;mosaico humedo;1
0;165.11;16.83340612;26.107721;1316.782922;50.43653265;-0.572814211;239.9463043;855.9579718;11;mag;mosaico humedo;1
0;141.732;19.10988928;26.14656293;1316.782922;50.36160684;-0.680030403;169.9595184;854.2612342;12;mag;mosaico humedo;1
0;355.216;23.40239709;26.11792817;1212.849997;46.43745053;-0.587952864;299.11203;783.5505788;13;mag;mosaico humedo;1
0;662.91;20.62576522;30.62851136;49.80583247;1.62612645;-0.552647068;193.797348;17.08306854;14;mag;mosaico humedo;1
0;1077.55;8.017835318;34.94337311;1195.883729;34.22347709;-1.137848471;39.98752213;1193.770304;15;mag;mosaico humedo;1
0;1240.99;19.98097538;29.61312146;1420.69862;47.97530791;-1.530636609;471.5527954;867.9769481;16;mag;mosaico humedo;1
0;329.953;10.85415221;32.04105713;3636.672743;113.5003982;-1.357329274;154.2775574;2694.928591;17;mag;mosaico humedo;1
0;902.207;19.40970592;29.53584453;1931.297453;65.38825904;-1.467573778;458.1565247;1232.042175;18;mag;mosaico humedo;1
0;85.0397;10.61029176;30.69443615;1622.181014;52.84935047;-1.175078588;75.25652313;908.0213158;19;mag;mosaico humedo;1
0;121.854;16.6466129;30.16549847;1677.184877;55.59944181;-0.973666619;172.2913208;1033.757899;20;mag;mosaico humedo;1
0;365.441;10.77800004;30.83663737;1690.335899;54.81583086;-1.410606732;106.4024506;921.0785119;21;mag;mosaico humedo;1
0;30.4216;3.254964521;29.97052745;4609.887786;153.8140359;-0.470129095;32.1782608;3214.465643;22;mag;mosaico humedo;1
0;110.083;8.17255029;33.07237163;4272.845143;129.1968169;-1.347683872;95.64479828;3382.533916;23;mag;mosaico humedo;1
0;16016.2;20.10138387;26.69168906;2405.693958;90.12895186;-1.211319758;658.5025635;1831.788372;24;mag;mosaico humedo;1
0;471.038;14.29668771;26.53448678;1963.035402;73.98053025;-0.578781118;167.426239;1382.364017;25;mag;mosaico humedo;1
0;126.289;10.80638633;23.66388316;2008.95246;84.89529997;-0.519970129;79.23431396;1476.597772;26;mag;mosaico humedo;1
0;67.911;8.127407025;26.63582343;2044.084428;76.74192741;-0.772562618;44.48976135;1513.909796;27;mag;mosaico humedo;1
0;39.0318;7.348478386;26.6354713;2054.381153;77.1295214;-1.328056125;37.89009094;1504.649072;28;mag;mosaico humedo;1
0;210.262;11.24539389;27.58922667;2514.691658;91.14759495;-0.664951119;96.75514221;1860.971194;29;mag;mosaico humedo;1
0;15352.1;14.7593382;30.38917741;1462.906457;48.13906075;-1.474705896;435.1221924;1100.167312;30;mag;mosaico humedo;1
0;13182.4;18.85614968;28.42487084;2462.329964;86.62589806;-1.544242461;735.8064575;1814.968817;31;mag;mosaico humedo;1
0;12279.4;26.42387391;26.76971775;3934.818936;146.9876886;-1.673439798;969.2286987;3095.378714;32;mag;mosaico humedo;1
0;10659.6;21.99188195;27.46293629;2944.101979;107.2027385;-1.590775057;865.6849976;2188.286937;33;mag;mosaico humedo;1
0;463.101;13.04181588;32.35001092;3755.547148;116.0910628;-1.314103793;196.9779968;2864.941199;34;mag;mosaico humedo;1
0;68838.9;28.94695487;22.68938172;8008.687851;352.9707397;-1.70810305;2098.393311;6945.177491;35;mag;mosaico humedo;1
0;26644.8;25.83476474;25.38723062;5780.280006;227.6845432;-1.676363958;819.6772461;4903.080816;36;mag;mosaico humedo;1
0;6277.98;22.3212098;26.56823061;2641.539801;99.42475432;-1.516910012;681.8250122;1973.451717;37;mag;mosaico humedo;1
0;1289.01;21.33185347;27.15586671;4563.730404;168.0568863;-1.339900005;269.6814575;3706.282963;38;mag;mosaico humedo;1
0;683.811;18.24714276;27.25251055;4650.503952;170.6449739;-1.252695421;214.8296967;3805.796289;39;mag;mosaico humedo;1
0;95.6243;15.98739071;26.53402876;4505.473858;169.7998408;-0.761709521;132.7545471;3787.587253;40;mag;mosaico humedo;1
0;155.921;10.66338388;27.20638033;4529.107974;166.472273;-0.84373916;57.73816299;3751.336197;41;mag;mosaico humedo;1
0;133.2;2.466713996;24.93191937;2847.487056;114.2105032;-2.538458464;4.448465347;2612.67953;42;mag;mosaico humedo;1
0;287.312;11.08605482;26.97310222;2514.691658;93.22960471;-0.649499191;100.6964645;1855.573864;43;mag;mosaico humedo;1
0;125.195;10.06595093;27.74561773;2514.691658;90.63383206;-0.72067802;69.83176422;1847.398784;44;mag;mosaico humedo;1
0;64.8529;6.728868813;27.45300685;2514.691658;91.59986267;-0.884443489;32.4177475;1823.292172;45;mag;mosaico humedo;1
0;152.02;7.823749553;28.65378014;4966.764523;173.3371478;-2.401944006;43.42372513;4046.943596;46;mag;mosaico humedo;1
0;24486.6;22.81159397;26.19384482;5603.336512;213.9180617;-1.530750122;969.9979858;4599.174571;47;mag;mosaico humedo;1
0;134.274;6.255715421;28.6034628;4689.978676;163.9654159;-2.205394223;22.20349121;3861.939505;48;mag;mosaico humedo;1
0;7432.77;18.97119928;27.65863756;6207.703581;224.4399627;-1.477734029;377.1217957;5274.572763;49;mag;mosaico humedo;1
0;3108.87;12.42206765;29.00506328;5760.623911;198.6075278;-1.509075054;126.2029572;4779.886326;50;mag;mosaico humedo;1
0;243.357;4.413221836;28.35395327;5044.674456;177.9178518;-2.068624677;18.61641502;4041.39581;51;mag;mosaico humedo;1
